id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender,wikidata,wikidata_group,wikidata_area
663ebd1c-45ce-4812-b16f-c5b63ff2a2b8,Mehboob Shah,Mehboob Shah,,,,PTI,pti,NA-6,NA-6 (Lower Dir-I),National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/6(1).jpg,male,,Q284454,Q5164023
1829248b-7c1e-4a29-bc3e-70cf8a084ca7,Mehnaz Akber Aziz,Mehnaz Akber Aziz,,,,PML-N,pmln,NA-77,NA-77 (Narowal-I),National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/77%20final.jpg,female,,Q799577,Q5164042
f439df01-9c3d-475e-b792-652b4fbb98dc,Mian Javed Latif,Mian Javed Latif,,,,PML-N,pmln,NA-121,NA-121 (Sheikhupura-III),National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/121.jpg,,,Q799577,Q12780082
9495d72a-cc07-4d0a-a31c-094a225f981c,Mian Muhammad Shafiq,Mian Muhammad Shafiq,,,,PTI,pti,NA-161,NA-161 (Lodhran-II),National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/161(1).jpg,,,Q284454,Q12811496
2f0cc2f3-b481-4f5a-81f7-667549a0fd72,Mian Muhammad Shehbaz Sharif,Mian Muhammad Shehbaz Sharif,,,,PML-N,pmln,NA-132,NA-132 (Lahore-X),National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/132.jpg,,,Q799577,Q12857366
6805f75f-f231-493b-a9f6-947ebb983af9,Mian Najeeb Ud Din Awaisi,Mian Najeeb Ud Din Awaisi,,,,PML-N,pmln,NA-173,NA-173 (Bahawalpur-IV),National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/173.jpg,,,Q799577,Q12857306
01aff48c-264b-4f4c-bde5-f849725d2c6d,Mian Riaz Hussain Pirzada,Mian Riaz Hussain Pirzada,,,,PML-N,pmln,NA-171,NA-171 (Bahawalpur-II),National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/Riaz%20Pirzada...%20%20.jpg,,,Q799577,Q12857301
9997cb57-b366-4ddb-b41d-765009cb0ab8,Mian Tariq Mehmood,Mian Tariq Mehmood,,,,PML-N,pmln,NA-98,NA-98 (Bhakkar-II),National Assembly,14,,2017-02-25,http://www.na.gov.pk/uploads/images/98.jpg,male,Q18816091,Q799577,Q12810028
9a616c93-f303-4a90-b7bd-b18bd829b9fb,Mir Amer Ali Khan Magsi,Mir Amer Ali Khan Magsi,,,,PPPP,pppp,NA-203,NA-203 (Kamber Shahdadkot-II),National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/203(1).jpg,,,Q186591,Q13100347
98b54c70-3897-4f55-93f2-2956ab796ccb,Mir Ghulam Ali Talpur,Mir Ghulam Ali Talpur,,,,PPPP,pppp,NA-229,NA-229 (Badin-I),National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/229.jpg,,,Q186591,Q13101249
353732fb-b220-40e6-8136-9e404ff4bafc,Mir Khan Muhammad Jamali,Mir Khan Muhammad Jamali,,,,PTI,pti,NA-261,NA-261 (Jafarabad-cum-Sohbatpur),National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/261(3).jpg,,,Q284454,Q12912868
d4653f33-e880-43bf-a9d0-13f6881f2dcc,Mir Munwar Ali Talpur,Mir Munwar Ali Talpur,,,,PPPP,pppp,NA-219,NA-219 (Mirpurkhas-II),National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/219.jpg----.jpg,,,Q186591,Q13034018
f28556a0-cdd5-4d02-ab31-3c9df058f557,Mohammad Aslam Bhootani,Mohammad Aslam Bhootani,,,,Ind,ind,NA-272,NA-272 (Lesbela-cum-Gwadar),National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/272.jpg,male,,Q327591,Q12979907
e73939b6-6b72-4e5a-b730-f88c838213ca,Mohammad Ayaz Soomro,Mohammad Ayaz Soomro,,,,PPPP,pppp,NA-204,NA-204 (Ghotki-I),National Assembly,14,,2016-12-27,http://www.na.gov.pk/uploads/images/Ayaz_MNA0001.jpg,male,Q19517914,Q186591,Q13100353
01bae3e9-3271-4984-95a0-96282baae721,Mohammad Iqbal Khan,Mohammad Iqbal Khan,,,,PTI,pti,NA-44,NA-44 (Khyber Agency-II Tribal Area-V),National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/44.jpg,male,,Q284454,Q5164005
9284fc84-cef3-45cd-833b-b8c0586f8556,Mohammad Pervaiz Malik,Mohammad Pervaiz Malik,,,,PML-N,pmln,NA-133,NA-133 (Lahore-XI),National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/133.JPG,male,,Q799577,Q12857374
cec48b73-1197-463a-bf7a-678516e9e4f3,Mohsin Dawar,Mohsin Dawar,,,,Ind,ind,NA-48,NA-48 (North Waziristan Agency Tribal Area-IX),National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/48(1).jpg,male,,Q327591,Q5164009
fce44fee-fb9b-45fe-92a9-28f7c5ae048b,Mohsin Nawaz Ranjha,Mohsin Nawaz Ranjha,,,,PML-N,pmln,NA-89,NA-89 (Sargodha-II),National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/89(1).jpg,male,,Q799577,Q5164056
da2963da-d34b-4233-9e78-62832bb298eb,Moonis Elahi,Moonis Elahi,,,,PML,pml,NA-69,NA-69 (Gujrat-II),National Assembly,14,2018-10-29,,http://www.na.gov.pk/uploads/images/69.....jpg,male,,Q864345,Q5164033
0836886b-c1fa-4142-8c65-c9fa917887d5,Moulana Abdul Akbar Chitrali,Moulana Abdul Akbar Chitrali,,,,MMAP,mmap,NA-1,NA-1 (Chitral),National Assembly,14,2018-08-13,,http://www.na.gov.pk/uploads/images/1.jpg,,,,Q5163959
cf346936-0bfc-4ae6-9bf1-a204027e2194,Mr. Omar Ayub Khan,Mr. Omar Ayub Khan,,,,PML-N,pmln,NA-19,NA-19 (Swabi-II),National Assembly,14,2014-03-24,,http://www.na.gov.pk/uploads/images/Umar%20sAyub%20sNA%20s19...jpg,male,Q7089644,Q799577,Q13211687
