id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender,wikidata,wikidata_group,wikidata_area
a52329a1-3b7a-4c0e-ae6f-fb43903a6588,Hüseynbala Mirələmov,Hüseynbala Mirələmov,,,,Yeni Azərbaycan Partiyası,YAP,33,Xətai birinci seçki dairəsi,National Assembly,4,,,,male,Q12840465,Q876402,
ba9337b1-fec7-453a-83d3-04b620cab73a,Jalə Əliyeva,Jalə Əliyeva,,,,Independent,IND,92,Zərdab-Ucar seçki dairəsi,National Assembly,4,,,,,,Q327591,
c71f517a-0e25-4593-a758-1fa1d2886a68,Kamilə Əliyeva,Kamilə Əliyeva,,,,Yeni Azərbaycan Partiyası,YAP,111,Zaqatala-Balakən seçki dairəsi,National Assembly,4,,,,,,Q876402,
17e26c17-6eb3-4a11-be77-9dc28c6bd6d8,Leyla Abdullayeva,Leyla Abdullayeva,,,,Yeni Azərbaycan Partiyası,YAP,41,Sumqayıt birinci seçki dairəsi,National Assembly,4,,,,female,Q19714647,Q876402,
470cc7e7-835f-4c7a-b8ef-2caa9b8b1103,Madər Musayev,Madər Musayev,,,,Independent,IND,10,Binəqədi üçüncü seçki dairəsi,National Assembly,4,,,,male,Q12841562,Q327591,
36df899d-cac0-4023-b584-8030b52e7211,Mahir Aslanov,Mahir Aslanov,,,,Independent,IND,96,Goranboy-Naftalan seçki dairəsi,National Assembly,4,,,,male,Q19714684,Q327591,
57dde2ec-6337-44f0-bb61-953bf63eb2fe,Malik Həsənov,Malik Həsənov,,,,Yeni Azərbaycan Partiyası,YAP,67,Cəlilabad şəhər seçki dairəsi,National Assembly,4,,,,male,Q19714703,Q876402,
a56ffc17-639d-4cbb-bca7-e41e15887188,Mehriban Əliyeva,Mehriban Əliyeva,,,,Yeni Azərbaycan Partiyası,YAP,14,Xəzər ikinci seçki dairəsi,National Assembly,4,,,,,,Q876402,
17eddc45-b9b1-469f-b141-0b3c1727025e,Mirkazım Kazımov,Mirkazım Kazımov,,,,Yeni Azərbaycan Partiyası,YAP,68,Cəlilabad kənd seçki dairəsi,National Assembly,4,,,,male,Q12842011,Q876402,
6ad51d0b-85a4-4b9b-9fcb-d4cb94df46ca,Mixail Zabelin,Mixail Zabelin,,,,Yeni Azərbaycan Partiyası,YAP,12,Qaradağ-Binəqədi-Yasamal seçki dairəsi,National Assembly,4,,,,male,Q16370420,Q876402,
b3c520d9-61a1-4141-af8b-ab9ddaae0e42,Musa Qasımlı,Musa Qasımlı,,,,Independent,IND,42,Sumqayıt ikinci seçki dairəsi,National Assembly,4,,,https://upload.wikimedia.org/wikipedia/commons/a/ae/Musa_Qasımlı_Sumqayıtın_Tarixi_Muzeyində.JPG,male,Q12842330,Q327591,
38d78ef1-b95e-44eb-9e2b-1ce40e150760,Musa Quliyev,Musa Quliyev,,,,Yeni Azərbaycan Partiyası,YAP,40,Kəpəz ikinci (Gəncə) seçki dairəsi,National Assembly,4,,,https://upload.wikimedia.org/wikipedia/commons/6/60/Musa_Urud.jpg,male,Q16370502,Q876402,
425e95cb-ed13-4526-ae8d-84b79e62e50f,Muxtar Babayev,Muxtar Babayev,,,,Yeni Azərbaycan Partiyası,YAP,43,Sumqayıt üçüncü seçki dairəsi,National Assembly,4,,,,male,Q6584988,Q876402,
da5862ec-e80a-40de-90fd-500e09a97ec1,Mübariz Qurbanlı,Mübariz Qurbanlı,,,,Yeni Azərbaycan Partiyası,YAP,100,Şəmkir-Daşkəsən seçki dairəsi,National Assembly,4,,,"https://upload.wikimedia.org/wikipedia/commons/4/4c/DQİDK_sədri_Mübariz_Qurbanlının_""Amerikanın_Səsi""nə_müsahibəsi_-_2.jpg",male,Q12842413,Q876402,
798824dd-0317-4d52-aa0b-0ff293707185,Məlahət İbrahimqızı,Məlahət İbrahimqızı,,,,Yeni Azərbaycan Partiyası,YAP,99,Şəmkir kənd seçki dairəsi,National Assembly,4,,,,,,Q876402,
55607c40-e12a-4be2-b672-dda720cba9d6,Nazim Fərəcov,Nazim Fərəcov,,,,Yeni Azərbaycan Partiyası,YAP,121,Laçın seçki dairəsi,National Assembly,4,,,,male,Q16371578,Q876402,
c02ea64c-5644-402d-9c8c-36e00bfecaad,Nizami Cəfərov,Nizami Cəfərov,,,,Yeni Azərbaycan Partiyası,YAP,108,Ağstafa seçki dairəsi,National Assembly,4,,,,male,Q13553633,Q876402,
dcd46281-a19e-4021-b0dc-757ae38f6775,Novruzəli Aslanov,Novruzəli Aslanov,,,,Independent,IND,86,İsmayıllı seçki dairəsi,National Assembly,4,,,https://upload.wikimedia.org/wikipedia/commons/0/0e/N.Aslan.jpg,male,Q12843404,Q327591,
98972afb-d498-4994-bf3a-deab125720a0,Nəriman Əliyev,Nəriman Əliyev,,,,Yeni Azərbaycan Partiyası,YAP,70,Masallı şəhər seçki dairəsi,National Assembly,4,,,,,,Q876402,
0b0b7e1a-17c1-402d-8a27-fe416128fd56,Oqtay Əsədov,Oqtay Əsədov,,,,Yeni Azərbaycan Partiyası,YAP,8,Binəqədi birinci seçki dairəsi,National Assembly,4,,,,,,Q876402,
3a66e06a-1f18-4585-8010-643569f9bbdd,Qalib Salahzadə,Qalib Salahzadə,,,,Yeni Azərbaycan Partiyası,YAP,27,Sabunçu ikinci seçki dairəsi,National Assembly,4,,,,male,Q19715204,Q876402,
b4f0b9c5-c841-4866-8a38-c101d322d4c4,Qüdrət Həsənquliyev,Qüdrət Həsənquliyev,,,,Bütöv Azərbaycan Xalq Cəbhəsi Partiyası,BAXCP,7,Ordubad-Culfa seçki dairəsi,National Assembly,4,,,,male,Q12844605,Q7997515,
b4d0c08b-313c-4156-985a-05ff66af99aa,Qənirə Paşayeva,Qənirə Paşayeva,,,,Independent,IND,105,Tovuz seçki dairəsi,National Assembly,4,,,https://upload.wikimedia.org/wikipedia/commons/9/91/Qənirə_Paşayeva_DQİDK-nın_konfransında.JPG,female,Q5241284,Q327591,
675abc40-9764-4bcc-9d83-1529a45f8892,Rafael Cəbrayılov,Rafael Cəbrayılov,,,,Independent,IND,9,Binəqədi ikinci seçki dairəsi,National Assembly,4,,,,male,Q12844831,Q327591,
46f24b10-dd41-483a-a954-e74926e37c4e,Rafael Hüseynov,Rafael Hüseynov,,,,Vətəndaş Həmrəyliyi Partiyası,VHP,58,Hacıqabul-Kürdəmir seçki dairəsi,National Assembly,4,,,,male,Q12845219,Q1021186,
e494400f-decf-4108-aea1-8cc501dbf626,Rafiq Məmmədhəsənov,Rafiq Məmmədhəsənov,,,,Yeni Azərbaycan Partiyası,YAP,104,Gədəbəy-Tovuz seçki dairəsi,National Assembly,4,,,,male,Q16372868,Q876402,
8232d81c-97a9-4c27-9f98-31b94c35c430,Rasim Musabəyov,Rasim Musabəyov,,,,Independent,IND,18,Nərimanov-Nizami seçki dairəsi,National Assembly,4,,,https://upload.wikimedia.org/wikipedia/commons/7/7b/Rasim_Musabayov.jpg,male,Q4308291,Q327591,
3286d0e7-8283-4c80-b50c-dff40605508c,Rauf Əliyev,Rauf Əliyev,,,,Yeni Azərbaycan Partiyası,YAP,13,Xəzər birinci seçki dairəsi,National Assembly,4,,,,,,Q876402,
cde21b2b-bfe5-4478-8918-e03446bf2f9c,Rövnəq Abdullayev,Rövnəq Abdullayev,,,,Yeni Azərbaycan Partiyası,YAP,24,Nizami birinci seçki dairəsi,National Assembly,4,,,"https://upload.wikimedia.org/wikipedia/commons/4/46/Дмитрий_Медведев_и_Ильхам_Алиев,_23.01.2012_-_03.jpeg",male,Q1995614,Q876402,
831b83b1-2797-4311-8dae-e12e9289d9c8,Rövşən Rzayev,Rövşən Rzayev,,,,Independent,IND,101,Göygöl-Daşkəsən seçki dairəsi,National Assembly,4,,,,male,Q19715508,Q327591,
e2b703c0-eafe-4c0b-8ae2-3c81ad90d82e,Rüfət Quliyev,Rüfət Quliyev,,,,Independent,IND,73,Lənkəran şəhər seçki dairəsi,National Assembly,4,,,https://upload.wikimedia.org/wikipedia/commons/7/7d/Rufet_Quliyev.png,male,Q16416293,Q327591,
71a92d57-121c-42e7-834e-34bbe703be18,Rüstəm Xəlilov,Rüstəm Xəlilov,,,,Yeni Azərbaycan Partiyası,YAP,64,Sabirabad ikinci seçki dairəsi,National Assembly,4,,,,male,Q12845204,Q876402,
51e9582d-832c-40b8-b75a-2d5e78f07f41,Rəbiyyət Aslanova,Rəbiyyət Aslanova,,,,Yeni Azərbaycan Partiyası,YAP,109,Balakən seçki dairəsi,National Assembly,4,,,https://upload.wikimedia.org/wikipedia/commons/7/7e/Rabiyyat_Aslanova.jpg,female,Q4071351,Q876402,
9b3ed459-be4c-4e74-b1b8-158ce3d90cea,Sabir Hacıyev,Sabir Hacıyev,,,,Vətəndaş Birliyi Partiyası,VBP,88,Göyçay seçki dairəsi,National Assembly,4,,,,male,Q19715525,Q7997515,
d9f60c4b-21ef-4f0d-bebe-7de64a84eaf3,Sabir Rüstəmxanlı,Sabir Rüstəmxanlı,,,,Vətəndaş Həmrəyliyi Partiyası,VHP,72,Yardımlı-Masallı seçki dairəsi,National Assembly,4,,,https://upload.wikimedia.org/wikipedia/commons/a/a0/Sabir_Rüstəmxanlı_-_VOA.jpg,male,Q5018584,Q1021186,
