id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender,wikidata,wikidata_group,wikidata_area
4d02ebc5-0e05-4192-9596-f7ef7cfcfc8d,AMETODJI Yawovi,AMETODJI Yawovi,,,,UNIR,unir,ogou-anie,OGOU-ANIE,National Assembly,2013,,,,male,,Q22080618,
5003271a-592e-42cc-8d68-1937d64c2c04,AMOUZOU DJAKE Kossiwa,AMOUZOU DJAKE Kossiwa,,,,UNIR,unir,haho,HAHO,National Assembly,2013,,,,female,,Q22080618,
bf0334d7-f32d-46e7-8745-17721ab999cc,AMOUZOU Kodjovi,AMOUZOU Kodjovi,,,,UNIR,unir,haho,HAHO,National Assembly,2013,,,,male,,Q22080618,
23896eae-31e3-4e8a-a142-6520bc731880,APEKEY Assewouwokan,APEKEY Assewouwokan,,,,ANC,anc,vo,VO,National Assembly,2013,,,,male,,Q2838206,
3e67ed70-6ce7-45f6-a9d4-0ab15c77cd07,APEVON Kokou Dodji,APEVON Kokou Dodji,,,,ARC-EN-CIEL,arc-en-ciel,grand_lome,GRAND LOME,National Assembly,2013,,,,male,,Q22080518,
f8789487-fbb7-4864-8ef8-3a987e9db093,APEZOUKE Jean-Marie,APEZOUKE Jean-Marie,,,,UNIR,unir,vo,VO,National Assembly,2013,,,,male,,Q22080618,
79f43359-23ac-42e2-9e95-6ea7569bf215,ARZOUMA Natchadja,ARZOUMA Natchadja,,,,UNIR,unir,kpendjal,KPENDJAL,National Assembly,2013,,,,male,,Q22080618,
2573af24-7681-48e0-91f8-d9c38c64db27,ARZOUMA Pomong Wuinekouma,ARZOUMA Pomong Wuinekouma,,,,UNIR,unir,tone-cinkasse,TONE-CINKASSE,National Assembly,2013,,,,female,,Q22080618,
bf9a258e-f612-4df9-824a-26b2f4efae5a,ASSOUMA Derman,ASSOUMA Derman,,,,UNIR,unir,tchamba,TCHAMBA,National Assembly,2013,,,,male,,Q22080618,
ffceed58-a20b-44fa-9a24-00629d102124,ATAKPAMEY Kodjo,ATAKPAMEY Kodjo,,,,ANC,anc,ogou-anie,OGOU-ANIE,National Assembly,2013,,,,male,,Q2838206,
f65890c1-3f79-4796-82f4-e6b96114d344,ATCHI N’Bouké Yao,ATCHI N’Bouké Yao,,,,UNIR,unir,moyen-mono,MOYEN-MONO,National Assembly,2013,,,,male,,Q22080618,
f8c01fca-40d7-4b4b-a539-e6efb97f4332,AWATE Simala,AWATE Simala,,,,UNIR,unir,est-mono,EST-MONO,National Assembly,2013,,,,male,,Q22080618,
bf2022ee-c057-4dcd-bb56-c4f73ed18593,BANKATI Bolagbédé,BANKATI Bolagbédé,,,,UNIR,unir,oti,OTI,National Assembly,2013,,,,male,,Q22080618,
3e85cc85-c2f4-4b83-a0eb-7e3605f1e06b,BARITSE Dametoti,BARITSE Dametoti,,,,UNIR,unir,kpendjal,KPENDJAL,National Assembly,2013,,,,male,,Q22080618,
1ea152c9-e970-4acf-9197-f3d26fdc0978,BEGUEM Nakodja,BEGUEM Nakodja,,,,UNIR,unir,dankpen,DANKPEN,National Assembly,2013,,,,male,,Q22080618,
01ce6ac1-efc7-400e-9cb5-449c6cbfdabc,BOINI Taaka,BOINI Taaka,,,,UNIR,unir,keran,KERAN,National Assembly,2013,,,,male,,Q22080618,
885c6d11-a176-4e8d-bdc7-154a89f302e0,BOURAIMA-DIABACTE K. Hamadou Brim,BOURAIMA-DIABACTE K. Hamadou Brim,,,,UFC,ufc,oti,OTI,National Assembly,2013,,,,male,,Q2494775,
4a32f3e5-01fe-46b3-a2fe-a270351dd0d5,BOUWASSI Kédessa Datcha,BOUWASSI Kédessa Datcha,,,,UNIR,unir,kozah,KOZAH,National Assembly,2013,,,,male,,Q22080618,
129b8bee-def0-451a-abd2-e65b59852024,DAGBAN Ayawavi Djigbodi,DAGBAN Ayawavi Djigbodi,,,,UNIR,unir,grand_lome,GRAND LOME,National Assembly,2013,,,,female,,Q22080618,
